"['when', 'read', 'book', 'last', 'year', 'lost', 'job', 'looking', 'new', 'eating', 'everything', 'bad', 'enjoyed', 'liz', 'misery', 'newfound', 'joys', 'but', 'content', 'new', 'phase', 'life', 'find', 'annoyed', 'people', 'create', 'drama', 'whine', 'so', 'would', 'enjoyed', 'book', 'read', 'although', 'everyone', 'good', 'job', 'scenery', 'breathtaking', '--', 'want', 'go', 'rome', '--', 'really', 'stand', 'liz', 'everything', 'whines', 'even', 'here', 'meet', 'people', 'new', 'job', 'fighting', 'cancer', 'every', 'day', '--', 'deserve', 'opportunity', 'whine', 'might', 'add', 'but', 'pretty', 'people', 'everything', 'think', 'deserve', 'tick', 'long', 'painful', 'sit', 'love', 'men', '--', 'good', 'julia', 'roberts', 'selfish', 'character', 'want', 'spend', 'time', 'spoiled', 'liz', 'time', 'spent', 'watching', 'ticked', 'recommend', 'unless', 'self', 'centered', 'indulged', 'rich', '--', 'could', 'inspiration', 'phoo']",4
"['since', 'touched', 'book', 'make', 'comparison', 'walked', 'thinking', 'lady', 'going', 'find', 'travels', 'somehow', 'inspire', 'millions', 'us', 'turns', 'smart', 'successful', 'somewhat', 'good-looking', 'author', 'loving', 'husband', 'amazing', 'job', 'lets', 'travel', 'world', 'still', 'confused', 'life', 'wants', 'thought', 'going', 'tragedy', 'makes', 'want', 'leave', 'life', 'nope', 'looking', 'way', 'whole', 'time', 'putting', 'responsibility', 'medicine', 'man', 'palm', 'reading', 'leaves', 'husband', 'life', 'as', 'travel', 'realize', 'really', 'taking', 'places', 'offer', 'except', 'maybe', 'language', 'non-verbal', 'communication', 'italy', 'thing', 'saw', 'india', 'traffic', 'arranged', 'marriage', 'minor', 'bali', 'tourist', 'departments', 'commercial', 'essentially', 'superfluous', 'tourist', 'went', 'three', 'different', 'places', 'without', 'really', 'making', 'kind', 'real', 'journey', 'ending', 'formulaic', 'deep', 'meaning', 'pace', 'slow', 'slow', 'pace', 'good', 'makes', 'audience', 'think', 'empathize', 'in', 'case', 'manage', 'either', 'really', 'wanted', 'walk', 'curious', 'book', 'popular']",2
"['two', 'moments', 'stayed', 'particular', 'javier', 'bardem', 'crying', 'says', 'goodbye', '19', 'year', 'old', 'son', 'moment', 'provokes', 'reaction', 'julia', 'roberts', 'character', 'makes', 'totally', 'human', 'moment', 'comes', 'last', 'third', 'thought', 'bit', 'late', 'start', 'relationship', 'moment', 'happens', 'beginning', 'decides', 'walk', 'away', 'marriage', 'realizes', 'broken', 'husband', 'heart', 'terrific', 'billy', 'crudup', 'fighting', 'back', 'tears', 'elevator', 'door', 'closes', 'love', 'julia', 'roberts', 'quite', 'buy', 'philosophical', 'face', '42', 'years', 'age', 'new', 'millennium', 'far', 'young', 'kind', 'crisis', 'specially', 'crisis', 'provoked', 'missing', 'so', 'okay', 'journey', 'discovery', 'discovery', 'knew', 'along', 'what', 'next', 'must', 'say', 'guys', 'get', 'prize', 'third', 'price', 'really', 'first', 'price', 'goes', 'location', 'second', 'price', 'food', 'goodness', 'food', 'third', 'guys', 'bardem', 'fantastic', 'richard', 'jenkins', 'superb', 'billy', 'crudup', 'surprisingly', 'real', 'james', 'franco', 'also', 'great', 'luca', 'argentero', 'another', 'plus']",7
"['way', 'make', 'unlikeable', 'selfish', 'self-absorbed', 'protagonist', 'worse', 'make', 'way', 'long', 'that', 'folks', 'monument', 'feminist', 'narcissism', 'boredom', 'robert', 'character', 'whines', 'complains', 'life', 'people', 'would', 'love', 'trade', 'places', 'direction', 'surprisingly', 'sub-par', 'acting', 'overweight', 'lonely', 'secretaries', 'read', 'book', 'may', 'make', 'end', 'everyone', 'else', 'either', 'deep', 'rem', 'left', 'theater', 'nice', 'scenery', 'bicycle', 'ride', 'great', 'make', 'not', 'kidding', 'storyline', 'bad', 'makes', 'showgirls', 'look', 'l.', 'confidential', 'even', 'worth', 'redbox', 'buck']",1
"['journey', 'life', 'many', 'people', 'understand', 'message', 'reveal', 'traveling', 'discovering', 'peace', 'wisdom', 'settle', 'soul', 'life', 'most', 'people', 'live', 'achieve', 'feel', 'feeling', 'discovering', 'life', 'julia', 'great', 'actor', 'bali', 'wonder', 'island', 'beautiful']",10
"['just', 'sex', 'city', 'glorifies', 'female', 'borderline', 'personality', 'disorder', 'highlights', 'fundamental', 'flaws', 'defects', 'woman', 'character', 'frames', 'character', 'assets', 'starts', 'pampered', 'princess', 'loving', 'decently', 'handsome', 'husband', 'falls', 'wife', 'julia', 'yet', 'discontent', 'due', 'major', 'character', 'flaws', 'likely', 'attributable', 'selfishness', 'self-centeredness', 'arrogance', 'decided', 'go', 'find', 'foreign', 'lovers', 'eating', 'italian', 'food', 'if', 'main', 'protagonist', 'male', 'oh', 'god', 'could', 'imagine', 'female', 'response', 'male', 'leaves', 'adoring', 'attractive', 'wife', 'go', 'bang', 'foreign', 'chicks', 'eating', 'food', 'would', 'considered', 'complete', 'pig', 'considered', 'worth', 'killing', 'these', 'romcoms', 'depicting', 'women', 'spoiled', 'privileged', 'brats', 'entitled', 'leave', 'everybody', 'else', 'miserable', 'find', 'people', 'destroy', 'mentally', 'emotionally', 'still', 'understand', 'torturer', 'finding', 'these', 'movies', 'continue', 'portray', 'hurtful', 'harmful', 'behavior', 'spiritual', 'awakening', 'julia', 'roberts', 'plays', 'role', 'spoiled', 'arrogant', 'brat', 'full', 'after', 'jaunt', 'india', 'maybe', 'wants', 'go', 'join', 'vapid', 'female', 'crew', 'dubai', 'walk', 'desert', 'water', 'in', 'typical', 'romcom', 'fashion', 'arrogant', 'female', 'leaves', 'trail', 'emotional', 'wreckage', 'wake', 'supposed', 'discount', 'completely', 'sacrifice', 'greater', 'good', 'female', 'searches', 'world', 'hippies', 'food', 'lovers', 'we', 'sorry', 'sack', 'men', 'continue', 'tell', 'great', 'special', 'although', 'complete', 'opposite', 'things', 'we', 'arrogance', 'selfishness', 'put', 'display', 'covered', 'false', 'veil', 'gold', 'woman', 'court', 'losing', '1/2', 'earnings', 'husband', 'left', 'go', 'whore', 'good', 'reason', 'woman', 'scourge', 'earth', 'receive', 'social', 'contempt', 'behavior', 'however', 'romcoms', 'female', 'hurt', 'everyone', 'knows', 'aid', 'superficial', 'quest', 'kind', 'make', 'believe', 'fulfillment', 'stockholm', 'syndrome', 'victims', 'forgive', 'tell', 'important', 'thing', 'world', 'happiness', 'comes', 'anybody', 'anything', 'else', 'believe', 'men', 'still', 'depicted', 'heartless', 'characters', 'films', 'every', 'romcom', 'depicts', 'evil', 'good', 'made', 'cringe', 'forced', 'mom', 'sister', 'wife', 'told', 'literally', 'made', 'sick', 'agreed', 'sort', 'behavior', 'engendered', 'women', 'sickening', 'women', 'believe', 'represents', 'anything', 'positive', 'anything', 'need', 'head', 'checked', 'borderline', 'personality', 'disorder', 'men', 'need', 'stop', 'treating', 'women', 'little', 'precious', 'pieces', 'glass', 'women', 'pieces', 'glass', 'cute', 'little', 'powerless', 'creatures', 'instead', 'liz', 'arrogant', 'snotty', 'pampered', 'privileged', 'rude', 'morally', 'bankrupt', 'conniving', 'selfish', 'dolts', 'believe', 'superficial', 'happiness', 'worth', 'emotional', 'cost', 'people']",1
"['wow', 'always', 'admired', 'julia', 'roberts', 'wondering', 'would', 'transition', 'mature', 'actress', 'not', 'well', 'why', 'world', 'would', 'read', 'abomination', 'script', 'said', 'yes', 'want', 'fine', 'actors', 'must', 'agreed', 'roberts', 'signed', 'all', 'talent', 'correct', 'atrocious', 'script', 'four', 'chapters', 'introduces', 'new', 'male', 'character', 'different', 'part', 'world', 'charts', 'dysfunctional', 'response', 'impossible', 'suspect', 'developed', 'character', 'story', 'two', 'hour', 'hollow', 'feel', 'nothing', 'characters', 'except', 'bardem', 'felt', 'ambivalence', 'toward', 'lots', 'narcissistic', 'angst', 'nothing', 'nothing', 'say', 'want', 'money', 'back', 'more', 'important', 'want', 'two', 'hours', 'back']",1
"['simple', 'insult', 'women', 'less', 'intelligent', 'presume', 'target', 'audience', 'guys', 'well', 'put', 'gently', 'neverending', 'nightmare', 'whining', 'crying', 'feminist', 'craptalk/attitude', 'italian', 'recipies', 'goofy', 'love', 'postlude', 'oh', 'mention', 'selfishness', 'main', 'trait', 'heroine', 'called', 'journey', 'takes', 'rediscover', 'nothing', 'showing', 'immense', 'selfish', 'nature', 'fueled', 'inexplicable', 'feminist', 'outbursts', 'considering', 'men', 'around', 'never', 'abuse', 'strangely', 'enough', 'fascinated', 'avoid', 'time', 'money', 'better', 'spent', 'even', 'watching', 'b', 'minus', 'zombie']",1
"['when', 'first', 'heard', 'elizabeth', 'gilbert', 'book', 'eat', 'pray', 'love', 'adapted', 'first', 'thought', 'ran', 'mind', 'how', 'could', 'book', 'made', 'book', 'seemed', 'big', 'single', 'thought', 'perhaps', 'mini-series', 'could', 'encapsulate', 'required', 'fully', 'tell', 'whole', 'tale', 'single', 'also', 'interesting', 'parts', 'book', 'elizabeth', 'honestly-raw', 'yet', 'oft-humorous', 'introspections', 'thoughts', 'imagine', 'thoughts', 'could', 'translate', 'well', 'without', 'producing', 'hell', 'dull', 'when', 'found', 'julia', 'roberts', 'cast', 'main', 'character', 'elizabeth', 'interest', 'piqued', 'looked', 'forward', 'seeing', 'despite', 'initial', 'hesitation', 'eat', 'pray', 'love', 'opens', 'friday', 'chance', 'view', 'early', 'screening', 'tonight', 'as', 'feared', 'ryan', 'murphy', 'adaption', 'book', 'flawed', 'best', 'short', 'synopsis', 'review', 'give', 'away', 'you', 'l-o-v-e', 'julia', 'roberts', 'read', 'book', 'as', 'former', 'julia', 'saving', 'grace', 'extremely', 'prolonged', '--', 'natural', 'charisma', 'charm', 'reasons', 'say', 'run', 'run', 'fast', 'away', 'but', 'even', 'make', 'good', 'given', 'many', 'flaws', 'as', 'latter', 'read', 'book', 'get', 'happens', 'us', 'italy', 'india', 'you', 'probably', 'enjoy', 'scenes', 'bali', 'justify', 'seeing', 'entirety', 'spoilers', 'ahead', 'parts', 'book', 'made', 'reader', 'relate', 'elizabeth', 'level', 'entirely', 'absent', 'gone', 'explanation', 'breakdown', 'marriage', 'elizabeth', 'husband', 'stephen', 'played', 'billy', 'crudup', 'prolonged', 'struggle', 'elizabeth', 'experienced', 'abandoning', 'marriage', 'there', 'mention', 'fact', 'stephen', 'wanted', 'start', 'family', 'elizabeth', 'repulsion', 'idea', 'there', 'talk', 'partners', 'witnessed', 'breakdown', 'elizabeth', 'madwoman', 'fighting', 'crying', 'eyes', 'refugees', 'simply', 'shown', 'normal', 'couple', 'living', 'high', 'life', 'nyc', 'elizabeth', 'decided', 'leave', 'stephen', 'also', 'painfully', 'absent', 'intensity', 'addiction', 'passion', 'heartache', 'experienced', 'boyfriend', 'david', 'played', 'james', 'franco', 'if', 'without', 'read', 'book', 'understand', 'elizabeth', 'leaves', 'relationship', 'either', 'looks', 'shallow', 'pleasure-seeking', 'escapist', 'other', 'major', 'themes', 'book', 'entirely', 'stricken', 'you', 'never', 'told', 'elizabeth', 'got', 'advance', 'book', 'paid', 'year-long', 'trip', 'practiced', 'celibacy', 'purpose', 'trip', 'self-discovery', 'like', 'major', 'events', 'states', 'ones', 'italy', 'india', 'equally', 'rushed', 'glossed', 'what', 'worse', 'lacked', 'spirituality', 'underlying', 'theme', 'book', 'at', 'point', 'running', 'steam', 'else', 'convince', 'good', 'think', 'sucked', 'energy', 'so', 'leave', 'see', 'love', 'julia', 'read', 'book', 'otherwise', 'go', 'else', '--', 'parisa', 'michelle', 'author', 'celebmagnet', 'com']",3
"['firstly', 'never', 'written', 'review', 'but', 'read', 'comments', 'left', 'firstly', 'bother', 'going', 'going', 'completely', 'criticise', 'everything', 'whole', 'point', 'story', 'one', 'person', 's', 'life', 'personal', 'decisions', 'someone', 'make', 'do', 'think', 'hear', 'enough', 'war', 'famine', 'rape', 'murder', 'daily', 'life/news', 'is/and', 'never', 'going', '–', 'surely', 'title', 'gave', 'away', 'eat', 'pray', 'love', 'not', 'famine', 'climate', 'change', 'murder', 'epl', 'intimate', 'thoughts', 'feelings', 'modern', 'woman', 'caught', 'life', 'want', 'develops', 'changes', 'herself/her', 'life', 'benefit', 'others', 'around', '–', 'selfish', 'thing', 'really', 'thought', 'epl', 'brilliant', 'your', 'comments', 'selfish', 'planet', 'liz', 'living', 'life', 'society', 'thinks', 'living', 'married', 'lovely', 'man', 'beautiful', 'home', 'mean', 'happy', 'at', 'least', 'decent', 'strong', 'person', 'cheat', 'husband', 'many', 'rely', 'happy', 'pills', 'alcohol', 'get', 'day', 'many', 'people', 'took', 'away', 'life', 'tried', 'reconnect', 'wants', 'life', 'also', 'guessing', 'none', 'of', 'you', 'actually', 'meditated', 'spent', 'time', 'ashram', 'silent', 'length', 'time', 'recommend', 'watch', 'regular', 'meditation', 'silent', 'length', 'time', 'called', 'hippy', 'things', 'extremely', 'enlightening', 'truly', 'magical', 'thing', 'everyone', 'handle', 'easy', 'taking', 'good', 'hard', 'look', 'interesting', 'thing', 'regardless', 'whether', 'happy', 'unhappy', 'current', 'life', 'things', 'liz', 'incorporates', 'life', 'extremely', 'beneficial', 'spent', 'time', 'things', 'life', 'would', 'much', 'brighter', 'simpler', 'happier', 'place', 'feel', 'slightly', 'sorry', 'simple', 'beauty', 'true', 'story', 'originally', 'meant', 'kind', 'self', 'help', 'book', 'things', 'happen', 'reason', 'people', 'come', 'go', 'life', 'male', 'female', 'young', 'old', 'need', 'true', 'truly', 'happy', 'skin']",10
"['if', 'kept', 'reviews', 'lets', 'pretend', 'going', 'find', 'genre', 'touch', 'seldom', 'romantic', 'comedy', 'nature', 'contagious', 'quagmire', 'failed', 'puns', 'roads', 'repaved', 'familiar', 'plots', 'stars', 'signed', 'devil', 'enter', 'julia', 'roberts', 'queen', 'romcom', 'no', 'doubt', 'talented', 'actress', 'famous', 'generation', 'julia', 'played', 'big', 'role', 'cashing', 'average', 'woman', 'dream', 'in', 'latest', 'effort', 'julia', 'plays', 'liz', 'gilbert', 'autobiographical', 'book', 'turned', 'eat', 'pray', 'love', 'liz', 'writer', 'visiting', 'bali', 'search', 'wise/toothless', 'medicine', 'man', 'reads', 'palm', 'hand', 'takes', 'everything', 'gospel', 'leaving', 'behind', 'husband', 'stephen', 'billy', 'crudup', 'liz', 'seeks', 'new', 'adventure', 'form', 'exotic', 'cuisine', 'eastern', 'religion', 'male', 'suitors', 'eat', 'pray', 'love', 'directed', 'ryan', 'murphy', 'murphy', 'best', 'known', 'creator', 'glee', 'last', 'year', 'breakout', 'tv', 'show', 'misfits', 'triumph', 'song', 'with', 'name', 'mix', 'people', 'going', 'disappointed', 'julia', 'friends', 'break', 'song', 'dance', 'even', 'consider', 'murphy', 'could', 'interests', 'outside', 'musicals', 'expect', 'sassy', 'dialog', 'exchanges', 'seen', 'show', 'characters', 'will', 'schuester', 'sue', 'sylvester', 'hate', 'disappoint', 'going', 'happen', 'either', 'julia', 'roberts', 'darling', 'despite', 'degrading', 'material', 'sure', 'draw', 'chowing', 'appeal', 'target', 'demographic', 'realize', 'phase', 'left', 'behind', 'liz', 'leaves', 'italy', 'if', 'story', 'woman', 'looking', 'best', 'things', 'life', 'take', 'much', 'issue', 'see', 'half', 'population', 'would', 'view', 'plot', 'along', 'lines', 'typical', 'entry', 'long', 'catalog', 'films', 'female', 'lead', 'idea', 'looking', 'life', 'whatever', 'irrational', 'fun', 'magic', 'works', 'liz', 'throws', 'man', 'given', 'viewer', 'reason', 'dismissal', 'standard', 'procedure', 'chick', 'flick', 'woman', 'anything', 'lives', 'always', 'improve', 'encountered', 'far', 'many', 'girls', 'take', 'plots', 'heart', 'implement', 'real', 'world', 'leaving', 'trail', 'confused', 'men', 'wake', 'guy', 'dumb', 'enough', 'think', 'explosions', 'films', 'designed', 'gender', 'need', 'realized', 'home', 'what', 'eat', 'pray', 'love', 'going', 'borderline', 'competency', 'lifts', 'slightly', 'festival', 'rejects', 'actually', 'presence', 'a-list', 'talent', 'obvious', 'travel', 'expenses', 'add', 'production', 'value', 'cinematic', 'technique', 'display', 'many', 'scenes', 'littered', 'mishandled', 'lights', 'resulting', 'glaucoma', 'simulation', 'gave', 'headache', 'even', 'tossup', 'whether', 'anoint', 'audio', 'clear', 'since', 'half', 'javier', 'bardem', 'dialog', 'would', 'read', 'inaudible', 'rent', 'blu-ray', 'road', 'turn', 'subtitles', 'speaking', 'bardem', 'character', 'late', 'appearance', 'goes', 'every', 'screen', 'writing', 'rule', 'in', 'fact', 'felt', 'two', 'hours', 'eat', 'pray', 'love', 'started', 'question', 'whether', 'seen', 'tv', 'spots', 'there', 'little', 'consequence', 'taking', 'place', 'understand', 'plenty', 'books', 'plots', 'equate', 'two-hour', 'many', 'actually', 'tension', 'liz', 'conflict', 'sociopath', 'concepts', 'established', 'early', 'poor', 'playwright', 'highly', 'gullible', 'dare', 'say', 'spoiled', 'these', 'desirable', 'traits', 'amazing', 'easily', 'everyone', 'accepts', 'liz', 'italy', 'india', 'indonesia', 'extend', 'nothing', 'open', 'arms', 'everyone', 'turns', 'advise', 'essentially', 'character', 'exception', 'richard', 'texas', 'richard', 'jenkins', '—the', 'sole', 'character', 'seem', 'exist', 'liz', 'personal', 'amusement', 'seen', 'patronizing', 'boring', 'alleged', 'comedy', 'years', 'eat', 'pray', 'love', 'marathon', 'surely', 'test', 'burgeoning', 'relationship', 'possibly', 'cause', 'divorce', 'girls', 'male', 'friend', 'stomach', 'either', 'found', 'idiot', 'liar', 'pray', 'mercy']",2
"['movie', 'begins', 'some', 'sh*t', 'happens', 'vampire', 'dude', 'killed', 'humans', 'but', 'monster', 'anything', 'anymore', 'hunt', 'animals', 'drink', 'blood', 'mostly', 'still', 'alive', 'dismember', 'carcases', 'stupid', 'retarded', 'pale', 'girl', 'oh', 'wow', 'well', 'ok', 'because', 'hot', 'totally', 'badass', 'skin', 'shines', 'f*cking', 'diamonds', 'sun', 'f*cking', 'unknown', 'reason', 'shiny', 'stuff', 'f*cking', 'retarded', 'vampire', 'dude', 'think', 'go', 'obsessive', 'compulsive', 'stalker', 'mind', 'men', 'met', 'sneaking', 'bedroom', 'night', 'watching', 'sleep', 'stupid', 'retarded', 'pale', 'girl', 'fallacies', 'logic', 'some', 'sh*t', 'happens', 'end']",1
"['review', 'may', 'contain', 'you', 'warned', 'twilight', 'terrible', 'adaption', 'let', 'face', 'mediocre', 'novel', 'went', 'theater', 'open', 'mind', 'expecting', 'brilliance', 'expecting', 'entertained', 'well', 'guess', 'technically', 'entertained', 'since', 'laughed', 'throughout', 'sadly', 'laughing', 'purposely', 'funny', 'moments', 'laughing', 'awkward', 'acting', 'actors', 'terrible', 'dialogue', 'now', 'gets', 'tricky', 'do', 'blame', 'screenwriter', 'author', 'made', 'realize', 'corny', 'book', 'dialogue', 'found', 'rolling', 'eyes', 'laughing', 'every', 'word', 'actor', 'mouth', 'especially', 'dialogue', 'edward', 'bella', 'now', 'dialogue', 'could', 'looked', 'actors', 'able', 'deliver', 'alas', 'whoever', 'decided', 'casting', 'decided', 'cast', 'every', 'actor', 'acting', 'ability', 'toaster', 'now', 'toaster', 'inanimate', 'object', 'therefore', 'act', 'get', 'hint', 'what', 'made', 'laugh', 'hardest', 'end', 'bella', 'mother', 'decides', 'inform', 'phil', 'via', 'text', 'message', 'bella', 'alright', 'shocked', 'really', 'texting', 'turned', 'friend', 'whispered', 'bella', 'okay', 'l-o-l', 'really', 'though', 'text', 'messages', 'would', 'think', 'informing', 'potential', 'spouse', 'child', 'well', 'would', 'warrant', 'phone', 'call', 'least', 'now', 'point', 'scene', 'edward', 'decides', 'flash', 'bella', 'goods', 'want', 'educate', 'ways', 'vampire', 'go', 'sunlight', 'not', 'burn', 'turn', 'dust', 'turns', 'failed', 'children', 'art', 'project', 'reading', 'scene', 'book', 'already', 'knew', 'whoever', 'turned', 'book', 'going', 'issues', 'scene', 'however', 'really', 'thought', 'aim', 'spraying', 'robert', 'pattinson', 'water', 'dumping', 'craft', 'store', 'glitter', 'even', 'notice', 'sparkles', 'first', 'my', 'friend', 'turned', 'commented', 'sun', 'hits', 'gets', 'gross', 'sweaty', 'let', 'face', 'looked', 'damp', 'dirty', 'oh', 'baby', 'hardly', 'contain', 'could', 'go', 'nit', 'pick', 'everything', 'going', 'wrap', 'say', 'awful', 'disappointed', 'screenwriter', 'well', 'director', 'feel', 'hardwicke', 'focused', 'making', 'mise-en-scene', 'beautiful', 'aesthetically', 'pleasing', 'well', 'good', 'looked', 'cast', 'actors', 'would', 'probably', 'get', 'looked', 'high', 'school', 'play', 'audition', 'way', 'displayed', 'acting', 'abilities', 'though', 'maybe', 'take', 'back', 'part', 'disappointed', 'screenwriter', 'since', 'much', 'source', 'material', 'handed', 'bring', 'on', 'the', 'twilight', 'fans', 'can', 'take', 'them', '*shields', 'maximum', 'power', '*']",1
"['would', 'give', 'stars', 'pathetic', 'mean', 'pathetic', 'acting', 'awful', 'starts', 'well', 'introduce', 'cullens', 'pretty', 'much', 'downhill', 'ashley', 'greene', 'looks', 'good', 'alice', 'jackson', 'rathbone', 'looks', 'constipated', 'jasper', 'wooden', 'plank', 'would', 'convincing', 'edward', 'robert', 'pattinson', 'deserves', 'razzie', 'second', 'thought', 'acting', 'horrible', 'razzie', 'honoring', 'vampires', 'supposed', 'scary', 'edward', 'scales', 'trees', 'acts', 'monkey', 'move', 'kong', 'baseball', 'match', 'looks', 'super', 'mario', 'sluggers', 'steroids', 'horrible', 'scene', 'edward', 'glitters', 'pathetic', 'looks', 'someone', 'dumped', 'glitter', 'on', 'hand', 'charlie', 'swan', 'jacob', 'spot', 'over', 'director', 'tried', 'hard', 'lost', 'strongly', 'believe', 'someone', 'experience', 'direct', 'high', 'profile', 'appeal', 'vampire', 'romantic', 'its', 'pathetic', 'jury']",1
"['now', 'offended', 'opinion', 'no', 'rabid', 'twilight', 'hater', 'read', 'books', 'yes', 'thought', 'interesting', 'not', 'original', 'well', 'thought', 'well', 'written', 'decent', 'enough', 'read', 'several', 'problems', 'cast', 'though', 'think', 'cam', 'gigandet', 'excellent', 'job', 'james', 'okay', 'main', 'problem', 'cast', 'really', 'picked', 'guess', 'boils', 'fact', 'bella', 'edward', 'really', 'interesting', 'is', 'much', 'ask', 'heroine', 'whiney', 'take', 'care', 'or', 'maybe', 'vampire', 'broody', 'boring', 'sprakle', 'sorry', 'bugs', '****', 'think', 'stuck', 'actually', 'book', 'would', 'better', 'granted', 'much', 'would', 'least', 'gotten', '5', 'stars', 'cinematography', 'gorgeous', 'visually', 'stated', 'acting', 'terrible', 'would', 'picked', 'different', 'people', 'cast', 'thats', 'thing', 'say', 'end', 'rabid', 'twilight', 'fans', 'need', 'to', 'calm', 'down', 'its', 'just', 'book', 'and', 'movie', 'series', 'take', 'fact', 'people', 'heart', 'thats', 'great']",3
"['that', 'interpretation', 'weekend', 'endure', 'working', 'theater', 'little', 'hormone', 'crazed', 'brace', 'wearing', 'developed', 'young', 'girls', 'think', 'would', 'died', 'anticipation', 'seeing', 'twilight', 'kidding', 'personally', 'witnessed', 'twelve', 'year', 'old', 'say', 'wanted', 'robert', 'pattinson', 'baby', 'ok', 'saw', 'sister', 'ironically', 'older', 'sister', 'raving', 'twilight', 'series', 'friends', 'told', 'read', 'books', 'weeks', 'bugging', 'finally', 'broke', 'read', 'actually', 'kind', 'fun', 'series', 'reminded', 'love', 'tv', 'series', 'buffy', 'vampire', 'slayer', 'young', 'teen', 'but', 'course', 'take', 'midnight', 'premiere', '100', '000', 'crazed', 'fans', 'knocking', 'crawling', 'bella', 'swan', 'always', 'little', 'bit', 'different', 'never', 'caring', 'fitting', 'trendy', 'girls', 'phoenix', 'high', 'school', 'when', 'mother', 'remarries', 'sends', 'bella', 'live', 'father', 'rainy', 'little', 'town', 'forks', 'washington', 'expect', 'much', 'anything', 'change', 'then', 'meets', 'mysterious', 'beautiful', 'edward', 'cullen', 'intelligent', 'witty', 'sees', 'straight', 'soul', 'soon', 'bella', 'edward', 'swept', 'passionate', 'decidedly', 'unorthodox', 'romance', 'edward', 'run', 'faster', 'mountain', 'lion', 'stop', 'moving', 'car', 'bare', 'hands', 'aged', 'since', '1918', 'like', 'vampires', 'immortal', 'but', 'fangs', 'drink', 'human', 'blood', 'so', 'opinion', 'twilight', 'honestly', 'average', 'junior', 'high', 'romance', 'vampire', 'hate', 'beyond', 'hate', 'say', 'hypocrite', 'saying', 'read', 'book', 'saw', 'completely', 'different', 'interpretation', 'characters', 'look', 'say', 'certain', 'lines', 'twilight', 'made', 'laugh', 'anything', 'simply', 'actors', 'robert', 'kristen', 'bad', 'actors', 'way', 'talked', 'take', 'love', 'seriously', 'peter', 'facinelli', 'played', 'carlisle', 'cullen', 'edward', 'father', 'exactly', 'pictured', 'pulled', 'best', 'performance', 'is', 'worth', 'watch', 'absolutely', 'fan', 'books', 'otherwise', 'would', 'say', 'wan', 'na', 'recommend', 'matinée', 'price', 'honestly', 'think', 'may', 'lost', 'hearing', 'weekend', 'none', 'stop', 'screams', 'crazed', 'teens', '5/10']",5
"['never', 'wanted', 'walk', 'badly', 'think', 'give', 'chance', 'develop', 'fully', 'forming', 'opinion', 'certainly', 'substance', 'acting', 'horrible', 'script', 'horrible', 'whole', 'thing', 'rushed', 'insubstantial', 'for', 'predicted', 'box', 'office', 'hit', 'given', 'already', 'large', 'fan', 'base', 'budget', 'must', 'dismal', 'think', 'would', 'need', 'older', '10', 'enjoy', 'kissing', 'scene', 'bella', 'bedroom', 'passionate', 'kid', 'bella', 'panties', 'in', 'books', 'takes', 'long', 'time', 'move', 'forward', 'physical', 'relationship', 'story', 'clearly', 'written', 'teens', 'mind', 'still', 'enjoyable', 'adults', 'cringer']",1
